id,institution,course_code,course_name,level,date,U,3,4,5
4164,MAI,TATA41,Calculus in One Variable 1,G1,2016-03-17,245,129,98,23
4165,MAI,TATA41,Calculus in One Variable 1,G1,2009-06-10,131,77,21,1
4166,MAI,TATA41,Calculus in One Variable 1,G1,2015-09-03,0,0,0,1
4167,MAI,TATA41,Calculus in One Variable 1,G1,2015-03-17,344,161,44,2
4168,MAI,TATA41,Calculus in One Variable 1,G1,2015-01-14,230,148,48,16
4169,MAI,TATA41,Calculus in One Variable 1,G1,2015-04-08,283,153,42,2
4170,MAI,TATA41,Calculus in One Variable 1,G1,2017-03-17,393,160,66,7
4171,MAI,TATA41,Calculus in One Variable 1,G1,2009-03-11,274,121,56,10
4172,MAI,TATA41,Calculus in One Variable 1,G1,2007-01-16,114,101,64,28
4173,MAI,TATA41,Calculus in One Variable 1,G1,2008-08-23,77,28,7,1
4174,MAI,TATA41,Calculus in One Variable 1,G1,2008-03-10,231,111,53,11
4175,MAI,TATA41,Calculus in One Variable 1,G1,2009-04-16,230,87,11,3
4176,MAI,TATA41,Calculus in One Variable 1,G1,2014-06-09,217,70,10,1
4177,MAI,TATA41,Calculus in One Variable 1,G1,2015-08-24,0,0,0,1
4178,MAI,TATA41,Calculus in One Variable 1,G1,2014-08-26,156,52,4,0
4179,MAI,TATA41,Calculus in One Variable 1,G1,2009-01-14,194,135,89,26
4180,MAI,TATA41,Calculus in One Variable 1,G1,2014-04-23,281,85,10,0
4181,MAI,TATA41,Calculus in One Variable 1,G1,2007-08-16,54,15,2,0
4182,MAI,TATA41,Calculus in One Variable 1,G1,2012-03-06,439,114,16,2
4183,MAI,TATA41,Calculus in One Variable 1,G1,2016-03-30,219,78,18,0
4184,MAI,TATA41,Calculus in One Variable 1,G1,2015-06-08,193,72,14,0
4185,MAI,TATA41,Calculus in One Variable 1,G1,2012-05-21,223,102,22,0
4186,MAI,TATA41,Calculus in One Variable 1,G1,2012-08-25,157,37,9,0
4187,MAI,TATA41,Calculus in One Variable 1,G1,2013-08-29,135,65,12,1
4188,MAI,TATA41,Calculus in One Variable 1,G1,2016-01-13,209,120,66,16
4189,MAI,TATA41,Calculus in One Variable 1,G1,2007-03-12,165,87,58,17
4190,MAI,TATA41,Calculus in One Variable 1,G1,2011-01-15,180,161,125,25
4191,MAI,TATA41,Calculus in One Variable 1,G1,2008-01-15,142,152,60,23
4192,MAI,TATA41,Calculus in One Variable 1,G1,2012-04-12,293,107,23,2
4193,MAI,TATA41,Calculus in One Variable 1,G1,2009-03-16,5,1,0,0
4194,MAI,TATA41,Calculus in One Variable 1,G1,2008-06-03,142,93,22,3
4195,MAI,ETE325,Linear Algebra,G1,2011-02-17,0,1,0,0
4196,MAI,ETE325,Linear Algebra,G1,2011-05-18,16,11,0,0
4197,MAI,ETE325,Linear Algebra,G1,2017-01-09,1,1,0,1
4198,MAI,ETE325,Linear Algebra,G1,2016-06-09,0,1,0,0
4199,MAI,ETE325,Linear Algebra,G1,2013-08-24,3,1,0,0
4200,MAI,ETE325,Linear Algebra,G1,2016-05-18,6,5,0,0
4201,MAI,ETE325,Linear Algebra,G1,2011-08-20,4,2,0,0
4202,MAI,ETE325,Linear Algebra,G1,2017-05-29,4,4,3,2
4203,MAI,ETE325,Linear Algebra,G1,2014-05-21,6,5,0,0
4204,MAI,ETE325,Linear Algebra,G1,2012-02-14,0,3,1,0
4205,MAI,ETE325,Linear Algebra,G1,2012-12-22,0,1,0,0
4206,MAI,ETE325,Linear Algebra,G1,2015-05-20,4,5,1,0
4207,MAI,ETE325,Linear Algebra,G1,2016-08-20,1,1,0,0
4208,MAI,ETE325,Linear Algebra,G1,2017-08-19,0,0,1,0
4209,MAI,ETE325,Linear Algebra,G1,2015-01-12,1,0,0,0
4210,MAI,ETE325,Linear Algebra,G1,2012-05-16,2,5,0,0
4211,MAI,ETE325,Linear Algebra,G1,2014-08-23,3,2,0,0
4212,MAI,ETE325,Linear Algebra,G1,2012-08-18,1,0,0,0
4213,MAI,ETE325,Linear Algebra,G1,2013-05-15,4,5,1,0
4214,MAI,TATA44,Vector Analysis,G1,2017-08-23,25,16,5,1
4215,MAI,TATA44,Vector Analysis,G1,2015-10-30,83,28,21,23
4216,MAI,TATA44,Vector Analysis,G1,2011-01-13,30,22,9,2
4217,MAI,TATA44,Vector Analysis,G1,2015-08-26,18,11,7,1
4218,MAI,TATA44,Vector Analysis,G1,2016-01-27,0,1,0,0
4219,MAI,TATA44,Vector Analysis,G1,2010-10-23,71,34,24,12
4220,MAI,TATA44,Vector Analysis,G1,2016-08-24,42,8,3,0
4221,MAI,TATA44,Vector Analysis,G1,2007-10-19,39,18,17,11
4222,MAI,TATA44,Vector Analysis,G1,2015-04-13,0,0,0,1
4223,MAI,TATA44,Vector Analysis,G1,2010-08-27,8,8,8,7
4224,MAI,TATA44,Vector Analysis,G1,2012-10-26,85,45,24,8
4225,MAI,TATA44,Vector Analysis,G1,2008-10-22,40,19,14,47
4226,MAI,TATA44,Vector Analysis,G1,2010-06-02,0,1,0,0
4227,MAI,TATA44,Vector Analysis,G1,2011-10-22,83,40,12,9
4228,MAI,TATA44,Vector Analysis,G1,2012-01-30,0,0,0,1
4229,MAI,TATA44,Vector Analysis,G1,2016-10-28,105,22,12,5
4230,MAI,TATA44,Vector Analysis,G1,2012-08-24,11,11,1,0
4231,MAI,TATA44,Vector Analysis,G1,2014-03-03,0,0,0,1
4232,MAI,TATA44,Vector Analysis,G1,2008-01-14,8,8,4,8
4233,MAI,TATA44,Vector Analysis,G1,2016-01-08,32,13,4,4
4234,MAI,TATA44,Vector Analysis,G1,2015-08-24,0,0,1,0
4235,MAI,TATA44,Vector Analysis,G1,2011-08-22,11,6,6,2
4236,MAI,TATA44,Vector Analysis,G1,2012-10-19,0,1,0,0
4237,MAI,TATA44,Vector Analysis,G1,2015-01-10,39,21,12,4
4238,MAI,TATA44,Vector Analysis,G1,2017-09-18,0,1,0,0
4239,MAI,TATA44,Vector Analysis,G1,2009-10-23,60,24,22,19
4240,MAI,TATA44,Vector Analysis,G1,2012-01-12,30,20,10,9
4241,MAI,TATA44,Vector Analysis,G1,2013-10-31,69,46,29,17
4242,MAI,TATA44,Vector Analysis,G1,2014-10-31,81,23,10,28
4243,MAI,TATA44,Vector Analysis,G1,2017-10-18,103,27,12,4
4244,MAI,TATA44,Vector Analysis,G1,2014-08-27,16,3,4,0
4245,MAI,TATA44,Vector Analysis,G1,2009-01-16,8,6,6,10
4246,MAI,TATA44,Vector Analysis,G1,2017-01-07,41,20,16,7
4247,MAI,TATA44,Vector Analysis,G1,2009-08-24,14,0,2,0
4248,MAI,TATA44,Vector Analysis,G1,2008-08-22,13,1,1,0
4249,MAI,TATA44,Vector Analysis,G1,2012-02-21,0,1,0,0
4250,MAI,TATA44,Vector Analysis,G1,2014-01-10,35,9,3,2
4251,MAI,TATA44,Vector Analysis,G1,2013-01-09,32,17,8,5
4252,MAI,TATA44,Vector Analysis,G1,2013-08-28,14,8,8,6
4253,MAI,TATA44,Vector Analysis,G1,2010-01-15,31,8,6,7
4254,MAI,TATA84,Foundation Course in Mathematics,G1,2017-11-11,6,6,0,0
4255,MAI,TATA84,Foundation Course in Mathematics,G1,2017-10-14,6,3,0,0
4256,MAI,TATA84,Foundation Course in Mathematics,G1,2017-10-30,11,7,0,0
4257,MAI,TATA84,Foundation Course in Mathematics,G1,2017-10-04,14,12,0,0
4258,MAI,TAMS14,"Probability, first course",G1,2014-08-18,14,22,4,4
4259,MAI,TAMS14,"Probability, first course",G1,2009-05-27,24,28,30,10
4260,MAI,TAMS14,"Probability, first course",G1,2016-08-15,17,21,4,1
4261,MAI,TAMS14,"Probability, first course",G1,2013-10-21,10,15,5,3
4262,MAI,TAMS14,"Probability, first course",G1,2015-05-30,38,42,28,8
4263,MAI,TAMS14,"Probability, first course",G1,2011-08-15,10,13,2,0
4264,MAI,TAMS14,"Probability, first course",G1,2017-10-25,25,11,2,1
4265,MAI,TAMS14,"Probability, first course",G1,2015-06-18,0,0,1,0
4266,MAI,TAMS14,"Probability, first course",G1,2011-05-26,34,32,27,11
4267,MAI,TAMS14,"Probability, first course",G1,2014-10-20,27,5,2,0
4268,MAI,TAMS14,"Probability, first course",G1,2017-08-14,22,12,2,1
4269,MAI,TAMS14,"Probability, first course",G1,2009-08-12,8,5,3,3
4270,MAI,TAMS14,"Probability, first course",G1,2016-05-30,51,40,17,9
4271,MAI,TAMS14,"Probability, first course",G1,2012-08-13,27,10,3,1
4272,MAI,TAMS14,"Probability, first course",G1,2015-08-17,20,9,2,1
4273,MAI,TAMS14,"Probability, first course",G1,2012-05-31,42,36,25,5
4274,MAI,TAMS14,"Probability, first course",G1,2017-06-01,39,28,16,5
4275,MAI,TAMS14,"Probability, first course",G1,2008-05-24,35,30,16,7
4276,MAI,TAMS14,"Probability, first course",G1,2012-01-10,6,3,2,0
4277,MAI,TAMS14,"Probability, first course",G1,2007-05-29,42,18,14,8
4278,MAI,TAMS14,"Probability, first course",G1,2014-05-27,56,23,26,7
4279,MAI,TAMS14,"Probability, first course",G1,2007-08-10,16,11,0,0
4280,MAI,TAMS14,"Probability, first course",G1,2009-01-08,3,8,6,0
4281,MAI,TAMS14,"Probability, first course",G1,2011-01-07,3,12,4,2
4282,MAI,TAMS14,"Probability, first course",G1,2013-05-27,49,38,27,13
4283,MAI,TAMS14,"Probability, first course",G1,2010-01-07,4,3,2,0
4284,MAI,TAMS14,"Probability, first course",G1,2008-08-11,8,7,3,1
4285,MAI,TAMS14,"Probability, first course",G1,2013-01-11,9,8,3,3
4286,MAI,TAMS14,"Probability, first course",G1,2016-10-17,10,19,6,1
4287,MAI,TAMS14,"Probability, first course",G1,2009-02-23,0,0,1,0
4288,MAI,TAMS14,"Probability, first course",G1,2010-08-16,10,9,4,1
4289,MAI,TAMS14,"Probability, first course",G1,2013-08-19,17,15,3,1
4290,MAI,TAMS14,"Probability, first course",G1,2015-10-19,14,11,4,1
4291,MAI,TAMS14,"Probability, first course",G1,2008-01-07,7,5,2,0
4292,MAI,TAMS14,"Probability, first course",G1,2010-05-25,39,28,25,17
4293,MAI,TATA79,Introductory Course in Calculus,G1,2017-08-15,9,1,0,0
4294,MAI,TATA79,Introductory Course in Calculus,G1,2017-04-21,8,16,5,0
4295,MAI,TATA79,Introductory Course in Calculus,G1,2016-03-31,16,9,0,1
4296,MAI,TATA79,Introductory Course in Calculus,G1,2015-04-09,19,10,1,0
4297,MAI,TATA79,Introductory Course in Calculus,G1,2015-08-18,13,3,0,0
4298,MAI,TATA79,Introductory Course in Calculus,G1,2016-08-16,3,3,2,0
4299,MAI,TATA16,Linear Algebra,G1,2017-08-22,2,4,1,0
4300,MAI,TATA16,Linear Algebra,G1,2011-04-28,7,2,3,0
4301,MAI,TATA16,Linear Algebra,G1,2013-03-25,11,10,1,0
4302,MAI,TATA16,Linear Algebra,G1,2012-04-11,6,7,0,0
4303,MAI,TATA16,Linear Algebra,G1,2015-08-25,2,5,0,0
4304,MAI,TATA16,Linear Algebra,G1,2011-12-14,18,18,13,7
4305,MAI,TATA16,Linear Algebra,G1,2011-08-16,1,3,0,0
4306,MAI,TATA16,Linear Algebra,G1,2015-01-14,11,23,32,10
4307,MAI,TATA16,Linear Algebra,G1,2008-12-12,12,24,15,8
4308,MAI,TATA16,Linear Algebra,G1,2009-08-17,3,0,0,0
4309,MAI,TATA16,Linear Algebra,G1,2009-04-14,1,6,1,0
4310,MAI,TATA16,Linear Algebra,G1,2015-04-08,5,6,1,0
4311,MAI,TATA16,Linear Algebra,G1,2014-08-26,6,5,1,0
4312,MAI,TATA16,Linear Algebra,G1,2017-01-11,7,13,26,16
4313,MAI,TATA16,Linear Algebra,G1,2017-04-19,3,9,0,0
4314,MAI,TATA16,Linear Algebra,G1,2014-03-22,7,5,1,1
4315,MAI,TATA16,Linear Algebra,G1,2006-12-13,11,23,26,9
4316,MAI,TATA16,Linear Algebra,G1,2008-03-25,8,0,0,0
4317,MAI,TATA16,Linear Algebra,G1,2012-08-14,3,2,0,0
4318,MAI,TATA16,Linear Algebra,G1,2016-08-23,6,3,1,0
4319,MAI,TATA16,Linear Algebra,G1,2014-01-15,15,27,21,2
4320,MAI,TATA16,Linear Algebra,G1,2010-12-17,0,1,0,0
4321,MAI,TATA16,Linear Algebra,G1,2007-08-16,1,3,1,0
4322,MAI,TATA16,Linear Algebra,G1,2016-03-30,10,8,0,0
4323,MAI,TATA16,Linear Algebra,G1,2007-04-10,7,2,0,0
4324,MAI,TATA16,Linear Algebra,G1,2016-01-13,14,32,8,1
4325,MAI,TATA16,Linear Algebra,G1,2009-12-14,22,20,15,1
4326,MAI,TATA16,Linear Algebra,G1,2008-08-15,3,1,1,0
4327,MAI,TATA16,Linear Algebra,G1,2010-04-06,12,6,4,0
4328,MAI,TATA16,Linear Algebra,G1,2012-12-19,18,8,15,9
4329,MAI,TATA16,Linear Algebra,G1,2010-12-18,8,6,8,5
4330,MAI,TATA16,Linear Algebra,G1,2013-08-26,2,4,0,0
4331,MAI,TATA16,Linear Algebra,G1,2010-08-17,7,0,3,0
4332,MAI,TATA16,Linear Algebra,G1,2007-12-13,15,9,23,11
4333,MAI,TANA22,Scientific Computing,G1,2017-08-21,0,0,1,0
4334,MAI,TANA22,Scientific Computing,G1,2017-01-04,1,0,0,0
4335,MAI,TANA22,Scientific Computing,G1,2017-10-23,4,4,2,0
4336,MAI,TANA22,Scientific Computing,G1,2015-10-26,1,3,3,1
4337,MAI,TANA22,Scientific Computing,G1,2014-10-27,0,2,1,5
4338,MAI,TANA22,Scientific Computing,G1,2016-10-24,2,2,1,1
4339,MAI,TANA22,Scientific Computing,G1,2015-08-24,0,0,0,1
4340,MAI,TATM79,Foundation Course in Mathematics,G1,2017-08-15,60,30,13,0
4341,MAI,TATM79,Foundation Course in Mathematics,G1,2014-08-19,26,30,7,1
4342,MAI,TATM79,Foundation Course in Mathematics,G1,2007-08-17,39,17,2,0
4343,MAI,TATM79,Foundation Course in Mathematics,G1,2002-01-17,92,101,33,1
4344,MAI,TATM79,Foundation Course in Mathematics,G1,2011-08-15,27,55,28,8
4345,MAI,TATM79,Foundation Course in Mathematics,G1,2007-01-08,124,82,12,0
4346,MAI,TATM79,Foundation Course in Mathematics,G1,2013-08-19,29,15,4,0
4347,MAI,TATM79,Foundation Course in Mathematics,G1,2016-01-04,71,111,14,2
4348,MAI,TATM79,Foundation Course in Mathematics,G1,2012-08-13,49,47,6,0
4349,MAI,TATM79,Foundation Course in Mathematics,G1,2006-08-09,36,4,0,0
4350,MAI,TATM79,Foundation Course in Mathematics,G1,2002-08-17,38,21,3,0
4351,MAI,TATM79,Foundation Course in Mathematics,G1,2015-01-07,102,108,7,0
4352,MAI,TATM79,Foundation Course in Mathematics,G1,2011-01-11,162,93,7,3
4353,MAI,TATM79,Foundation Course in Mathematics,G1,2014-01-07,107,38,1,1
4354,MAI,TATM79,Foundation Course in Mathematics,G1,2008-01-10,126,106,14,0
4355,MAI,TATM79,Foundation Course in Mathematics,G1,2006-01-09,91,156,80,15
4356,MAI,TATM79,Foundation Course in Mathematics,G1,2005-08-30,1,0,0,0
4357,MAI,TATM79,Foundation Course in Mathematics,G1,2013-01-07,69,94,14,0
4358,MAI,TATM79,Foundation Course in Mathematics,G1,2010-01-11,76,99,19,1
4359,MAI,TATM79,Foundation Course in Mathematics,G1,2017-01-03,128,123,19,2
4360,MAI,TATM79,Foundation Course in Mathematics,G1,2015-08-18,40,21,1,0
4361,MAI,TATM79,Foundation Course in Mathematics,G1,2009-08-25,0,1,0,0
4362,MAI,TATM79,Foundation Course in Mathematics,G1,2009-01-10,87,75,10,1
4363,MAI,TATM79,Foundation Course in Mathematics,G1,2005-01-15,73,90,46,13
4364,MAI,TATM79,Foundation Course in Mathematics,G1,2003-01-17,91,100,39,23
4365,MAI,TATM79,Foundation Course in Mathematics,G1,2008-08-15,43,28,2,0
4366,MAI,TATM79,Foundation Course in Mathematics,G1,2004-08-10,51,18,4,0
4367,MAI,TATM79,Foundation Course in Mathematics,G1,2010-08-16,16,34,2,0
4368,MAI,TATM79,Foundation Course in Mathematics,G1,2009-08-12,35,20,0,0
4369,MAI,TATM79,Foundation Course in Mathematics,G1,2005-08-09,30,11,1,0
4370,MAI,TATM79,Foundation Course in Mathematics,G1,2013-06-05,0,0,1,0
4371,MAI,TATM79,Foundation Course in Mathematics,G1,2012-01-10,139,68,3,1
4372,MAI,TATM79,Foundation Course in Mathematics,G1,2015-04-09,2,0,0,0
4373,MAI,TATM79,Foundation Course in Mathematics,G1,2003-08-16,41,14,0,0
4374,MAI,TATM79,Foundation Course in Mathematics,G1,2016-08-16,41,23,1,1
4375,MAI,TATA32,Discrete Mathematics,G1,2016-01-14,7,6,1,3
4376,MAI,TATA32,Discrete Mathematics,G1,2011-04-28,4,3,0,0
4377,MAI,TATA32,Discrete Mathematics,G1,2009-08-19,3,2,0,0
4378,MAI,TATA32,Discrete Mathematics,G1,2015-01-15,2,5,3,0
4379,MAI,TATA32,Discrete Mathematics,G1,2013-03-25,3,2,0,0
4380,MAI,TATA32,Discrete Mathematics,G1,2012-04-11,1,2,0,0
4381,MAI,TATA32,Discrete Mathematics,G1,2012-12-19,9,6,6,4
4382,MAI,TATA32,Discrete Mathematics,G1,2009-04-15,4,1,0,0
4383,MAI,TATA32,Discrete Mathematics,G1,2014-08-25,1,0,1,0
4384,MAI,TATA32,Discrete Mathematics,G1,2016-08-22,1,1,1,0
4385,MAI,TATA32,Discrete Mathematics,G1,2010-08-24,0,1,0,0
4386,MAI,TATA32,Discrete Mathematics,G1,2015-04-08,1,0,0,0
4387,MAI,TATA32,Discrete Mathematics,G1,2014-10-08,0,0,0,1
4388,MAI,TATA32,Discrete Mathematics,G1,2007-08-17,0,0,1,0
4389,MAI,TATA32,Discrete Mathematics,G1,2010-04-07,2,1,0,0
4390,MAI,TATA32,Discrete Mathematics,G1,2015-08-24,1,2,2,0
4391,MAI,TATA32,Discrete Mathematics,G1,2009-12-17,7,4,6,6
4392,MAI,TATA32,Discrete Mathematics,G1,2013-08-26,1,3,0,0
4393,MAI,TATA32,Discrete Mathematics,G1,2014-01-15,3,8,1,4
4394,MAI,TATA32,Discrete Mathematics,G1,2014-04-23,1,1,0,1
4395,MAI,TATA32,Discrete Mathematics,G1,2010-12-17,9,4,4,6
4396,MAI,TATA32,Discrete Mathematics,G1,2008-12-16,7,4,2,1
4397,MAI,TATA32,Discrete Mathematics,G1,2016-03-30,2,3,1,0
4398,MAI,TATA32,Discrete Mathematics,G1,2017-04-21,2,1,0,1
4399,MAI,TATA32,Discrete Mathematics,G1,2017-01-14,4,8,4,1
4400,MAI,TATA32,Discrete Mathematics,G1,2017-08-21,3,2,0,1
4401,MAI,TATA32,Discrete Mathematics,G1,2007-12-17,5,5,4,4
4402,MAI,TATA32,Discrete Mathematics,G1,2011-08-25,1,0,0,0
4403,MAI,TATA32,Discrete Mathematics,G1,2011-12-15,3,3,1,4
4404,MAI,TATA32,Discrete Mathematics,G1,2008-03-26,2,4,0,0
4405,MAI,NMAA06,"Calculus, one variable",G1,2014-08-18,2,0,0,0
4406,MAI,NMAA06,"Calculus, one variable",G1,2014-01-07,3,2,0,0
4407,MAI,NMAA06,"Calculus, one variable",G1,2016-08-15,0,2,0,0
4408,MAI,NMAA06,"Calculus, one variable",G1,2017-10-23,4,2,0,0
4409,MAI,NMAA06,"Calculus, one variable",G1,2013-10-28,5,2,1,0
4410,MAI,NMAA06,"Calculus, one variable",G1,2016-01-04,1,1,0,0
4411,MAI,NMAA06,"Calculus, one variable",G1,2017-08-14,0,1,0,0
4412,MAI,NMAA06,"Calculus, one variable",G1,2017-01-03,1,0,0,0
4413,MAI,NMAA06,"Calculus, one variable",G1,2016-10-24,4,3,1,0
4414,MAI,NMAA06,"Calculus, one variable",G1,2014-10-27,1,2,2,1
4415,MAI,NMAA06,"Calculus, one variable",G1,2015-01-07,1,0,0,0
4416,MAI,NMAA06,"Calculus, one variable",G1,2015-10-26,3,2,0,0
4417,MAI,NMAA06,"Calculus, one variable",G1,2015-08-17,1,1,0,0
4418,MAI,TATA63,Theory of Calculus,G1,2009-05-27,4,5,0,0
4419,MAI,TATA63,Theory of Calculus,G1,2010-01-07,0,1,0,0
4420,MAI,TATA63,Theory of Calculus,G1,2009-03-12,5,7,0,0
4421,MAI,TATA63,Theory of Calculus,G1,2009-08-12,0,1,0,0
4422,MAI,TATA63,Theory of Calculus,G1,2009-06-10,1,1,0,0
4423,MAI,TATA63,Theory of Calculus,G1,2011-01-07,1,0,0,0
4424,MAI,TATA63,Theory of Calculus,G1,2010-06-09,2,0,0,0
4425,MAI,NMAA17,Mathematics,G1,2016-01-13,16,9,1,3
4426,MAI,NMAA17,Mathematics,G1,2015-04-08,2,1,0,0
4427,MAI,NMAA17,Mathematics,G1,2017-01-11,12,12,3,1
4428,MAI,NMAA17,Mathematics,G1,2015-01-14,13,8,4,1
4429,MAI,NMAA17,Mathematics,G1,2017-08-21,1,0,0,0
4430,MAI,NMAA17,Mathematics,G1,2016-03-30,3,11,1,0
4431,MAI,NMAA17,Mathematics,G1,2015-08-24,4,1,0,0
4432,MAI,NMAA17,Mathematics,G1,2017-04-19,1,5,0,0
4433,MAI,NMAA17,Mathematics,G1,2016-08-22,1,1,0,0
4434,MAI,TATA52,Discrete Mathematics,G1,2017-05-30,7,5,4,2
4435,MAI,TATA52,Discrete Mathematics,G1,2008-08-14,4,2,0,2
4436,MAI,TATA52,Discrete Mathematics,G1,2015-10-22,7,2,0,0
4437,MAI,TATA52,Discrete Mathematics,G1,2010-08-19,2,4,2,0
4438,MAI,TATA52,Discrete Mathematics,G1,2012-01-13,2,2,1,0
4439,MAI,TATA52,Discrete Mathematics,G1,2014-10-23,7,5,2,0
4440,MAI,TATA52,Discrete Mathematics,G1,2012-08-16,5,7,2,1
4441,MAI,TATA52,Discrete Mathematics,G1,2011-01-12,4,3,1,0
4442,MAI,TATA52,Discrete Mathematics,G1,2013-10-24,4,5,0,0
4443,MAI,TATA52,Discrete Mathematics,G1,2012-05-30,21,16,9,4
4444,MAI,TATA52,Discrete Mathematics,G1,2008-05-30,13,8,12,3
4445,MAI,TATA52,Discrete Mathematics,G1,2015-06-04,21,44,26,8
4446,MAI,TATA52,Discrete Mathematics,G1,2016-10-20,0,1,4,0
4447,MAI,TATA52,Discrete Mathematics,G1,2013-01-17,0,1,0,0
4448,MAI,TATA52,Discrete Mathematics,G1,2011-08-18,4,6,0,2
4449,MAI,TATA52,Discrete Mathematics,G1,2014-06-04,25,27,22,18
4450,MAI,TATA52,Discrete Mathematics,G1,2013-01-18,0,1,0,0
4451,MAI,TATA52,Discrete Mathematics,G1,2009-06-04,11,20,10,6
4452,MAI,TATA52,Discrete Mathematics,G1,2016-06-03,47,27,12,14
4453,MAI,TATA52,Discrete Mathematics,G1,2010-01-14,1,2,3,0
4454,MAI,TATA52,Discrete Mathematics,G1,2011-06-01,21,13,5,1
4455,MAI,TATA52,Discrete Mathematics,G1,2015-04-08,0,3,0,0
4456,MAI,TATA52,Discrete Mathematics,G1,2016-08-18,1,15,5,1
4457,MAI,TATA52,Discrete Mathematics,G1,2009-01-15,2,2,0,0
4458,MAI,TATA52,Discrete Mathematics,G1,2010-06-02,18,9,7,3
4459,MAI,TATA52,Discrete Mathematics,G1,2014-08-21,9,5,1,0
4460,MAI,TATA52,Discrete Mathematics,G1,2017-10-28,11,6,1,0
4461,MAI,TATA52,Discrete Mathematics,G1,2009-08-15,2,3,3,0
4462,MAI,TATA52,Discrete Mathematics,G1,2013-06-01,32,35,8,0
4463,MAI,TATA52,Discrete Mathematics,G1,2013-08-22,2,6,0,0
4464,MAI,TATA52,Discrete Mathematics,G1,2015-08-20,4,12,6,4
4465,MAI,TATA52,Discrete Mathematics,G1,2013-01-09,5,2,2,0
4466,MAI,TATA52,Discrete Mathematics,G1,2017-08-17,14,3,0,0
4467,MAI,ETE305,Linear Algebra,G1,2010-12-22,5,0,0,0
4468,MAI,ETE305,Linear Algebra,G1,2009-12-21,1,0,0,0
4469,MAI,ETE305,Linear Algebra,G1,2010-08-21,4,0,0,0
4470,MAI,ETE305,Linear Algebra,G1,2011-12-20,1,0,0,0
4471,MAI,TANA02,Scientific Computing,G1,2008-10-17,18,35,36,15
4472,MAI,TANA02,Scientific Computing,G1,2012-08-20,7,2,0,1
4473,MAI,TANA02,Scientific Computing,G1,2015-08-24,2,0,1,0
4474,MAI,TANA02,Scientific Computing,G1,2014-01-08,5,3,0,0
4475,MAI,TANA02,Scientific Computing,G1,2014-08-25,2,2,2,0
4476,MAI,TANA02,Scientific Computing,G1,2011-10-18,33,30,19,14
4477,MAI,TANA02,Scientific Computing,G1,2011-08-26,4,1,1,0
4478,MAI,TANA02,Scientific Computing,G1,2012-01-13,4,12,1,1
4479,MAI,TANA02,Scientific Computing,G1,2014-10-27,1,3,2,0
4480,MAI,TANA02,Scientific Computing,G1,2009-10-20,27,49,44,9
4481,MAI,TANA02,Scientific Computing,G1,2012-01-18,0,1,0,0
4482,MAI,TANA02,Scientific Computing,G1,2013-10-28,7,28,39,14
4483,MAI,TANA02,Scientific Computing,G1,2015-01-08,0,1,0,0
4484,MAI,TANA02,Scientific Computing,G1,2009-01-14,9,2,3,0
4485,MAI,TANA02,Scientific Computing,G1,2009-08-21,1,0,1,0
4486,MAI,TANA02,Scientific Computing,G1,2010-08-25,2,2,1,0
4487,MAI,TANA02,Scientific Computing,G1,2007-10-16,15,20,30,29
4488,MAI,TANA02,Scientific Computing,G1,2013-01-12,5,11,4,0
4489,MAI,TANA02,Scientific Computing,G1,2012-10-22,22,51,35,7
4490,MAI,TANA02,Scientific Computing,G1,2010-10-19,27,37,39,12
4491,MAI,TANA02,Scientific Computing,G1,2011-01-15,8,5,1,0
4492,MAI,TANA02,Scientific Computing,G1,2010-01-13,8,2,2,0
4493,MAI,TANA02,Scientific Computing,G1,2013-08-26,3,2,0,0
4494,MAI,TANA02,Scientific Computing,G1,2008-01-12,2,2,1,0
4495,MAI,TANA02,Scientific Computing,G1,2015-10-26,0,5,0,0
4496,MAI,TATA83,"Calculus, several variables",G1,2017-03-14,20,15,12,9
4497,MAI,TATA83,"Calculus, several variables",G1,2017-06-09,7,3,1,0
4498,MAI,TATA83,"Calculus, several variables",G1,2017-08-17,5,1,0,0
4499,MAI,TATM38,Mathematical Models in Biology,A,2016-01-05,2,0,0,0
4500,MAI,TATM38,Mathematical Models in Biology,A,2008-01-11,1,2,0,3
4501,MAI,TATM38,Mathematical Models in Biology,A,2002-01-17,1,1,0,0
4502,MAI,TATM38,Mathematical Models in Biology,A,2007-01-12,2,0,2,0
4503,MAI,TATM38,Mathematical Models in Biology,A,2010-01-12,1,0,1,0
4504,MAI,TATM38,Mathematical Models in Biology,A,2006-10-17,4,7,5,13
4505,MAI,TATM38,Mathematical Models in Biology,A,2012-01-11,1,1,1,0
4506,MAI,TATM38,Mathematical Models in Biology,A,2014-08-25,1,0,0,0
4507,MAI,TATM38,Mathematical Models in Biology,A,2016-08-22,0,1,0,0
4508,MAI,TATM38,Mathematical Models in Biology,A,2003-10-23,16,13,4,2
4509,MAI,TATM38,Mathematical Models in Biology,A,2011-10-19,5,8,4,9
4510,MAI,TATM38,Mathematical Models in Biology,A,2004-01-15,7,6,0,0
4511,MAI,TATM38,Mathematical Models in Biology,A,2013-10-29,7,3,4,12
4512,MAI,TATM38,Mathematical Models in Biology,A,2011-12-06,0,2,0,0
4513,MAI,TATM38,Mathematical Models in Biology,A,2012-01-26,0,1,3,0
4514,MAI,TATM38,Mathematical Models in Biology,A,2016-10-25,5,2,1,7
4515,MAI,TATM38,Mathematical Models in Biology,A,2014-10-28,10,4,6,12
