id,institution,course_code,course_name,level,date,U,3,4,5
13281,MAI,TAOP07,Introduction to Optimization,G1,2011-08-25,13,7,3,0
13282,MAI,TAOP07,Introduction to Optimization,G1,2012-03-07,56,30,17,11
13283,MAI,TAOP07,Introduction to Optimization,G1,2016-08-23,26,6,1,0
13284,MAI,TAOP07,Introduction to Optimization,G1,2009-08-20,15,8,4,0
13285,MAI,TAOP07,Introduction to Optimization,G1,2010-08-24,9,8,1,0
13286,MAI,TAOP07,Introduction to Optimization,G1,2017-03-18,47,34,19,8
13287,MAI,TAOP07,Introduction to Optimization,G1,2015-08-25,27,7,2,0
13288,MAI,TAOP07,Introduction to Optimization,G1,2015-06-09,26,15,8,2
13289,MAI,TAOP07,Introduction to Optimization,G1,2008-03-10,34,23,18,3
13290,MAI,TAOP07,Introduction to Optimization,G1,2009-03-16,55,38,22,12
13291,MAI,TAOP07,Introduction to Optimization,G1,2015-03-18,60,27,11,6
13292,MAI,TAOP07,Introduction to Optimization,G1,2008-06-03,4,8,5,3
13293,MAI,TAOP07,Introduction to Optimization,G1,2007-06-09,9,9,3,0
13294,MAI,TAOP07,Introduction to Optimization,G1,2010-06-09,12,16,5,1
13295,MAI,TAOP07,Introduction to Optimization,G1,2017-08-22,13,14,2,1
13296,MAI,TAOP07,Introduction to Optimization,G1,2014-03-19,55,33,27,9
13297,MAI,TAOP07,Introduction to Optimization,G1,2013-03-13,43,39,28,6
13298,MAI,TAOP07,Introduction to Optimization,G1,2013-08-27,9,12,1,0
13299,MAI,TAOP07,Introduction to Optimization,G1,2014-06-10,17,17,6,3
13300,MAI,TAOP07,Introduction to Optimization,G1,2008-08-18,3,1,1,0
13301,MAI,TAOP07,Introduction to Optimization,G1,2014-08-26,11,10,1,0
13302,MAI,TAOP07,Introduction to Optimization,G1,2010-03-12,27,45,35,18
13303,MAI,TAOP07,Introduction to Optimization,G1,2007-03-16,56,22,16,2
13304,MAI,TAOP07,Introduction to Optimization,G1,2012-08-21,9,13,2,0
13305,MAI,TAOP07,Introduction to Optimization,G1,2013-06-04,26,9,0,1
13306,MAI,TAOP07,Introduction to Optimization,G1,2011-03-16,53,35,27,17
13307,MAI,TAOP07,Introduction to Optimization,G1,2011-06-08,19,20,11,3
13308,MAI,TAOP07,Introduction to Optimization,G1,2017-06-07,18,19,7,0
13309,MAI,TAOP07,Introduction to Optimization,G1,2012-05-23,26,23,6,1
13310,MAI,TAOP07,Introduction to Optimization,G1,2016-03-18,59,42,20,10
13311,MAI,TAOP07,Introduction to Optimization,G1,2016-06-08,26,19,3,1
13312,MAI,TAOP07,Introduction to Optimization,G1,2007-08-17,2,2,0,0
13313,MAI,TATA42,Calculus in One Variable 2,G1,2012-03-10,170,159,75,29
13314,MAI,TATA42,Calculus in One Variable 2,G1,2012-01-14,56,46,7,0
13315,MAI,TATA42,Calculus in One Variable 2,G1,2009-08-25,0,1,0,0
13316,MAI,TATA42,Calculus in One Variable 2,G1,2011-01-14,76,15,2,0
13317,MAI,TATA42,Calculus in One Variable 2,G1,2007-06-12,131,50,9,0
13318,MAI,TATA42,Calculus in One Variable 2,G1,2017-06-02,366,115,37,1
13319,MAI,TATA42,Calculus in One Variable 2,G1,2011-08-25,140,63,4,0
13320,MAI,TATA42,Calculus in One Variable 2,G1,2010-05-28,131,149,124,5
13321,MAI,TATA42,Calculus in One Variable 2,G1,2015-08-27,136,79,14,0
13322,MAI,TATA42,Calculus in One Variable 2,G1,2008-05-27,182,78,42,5
13323,MAI,TATA42,Calculus in One Variable 2,G1,2016-02-01,0,0,0,1
13324,MAI,TATA42,Calculus in One Variable 2,G1,2013-10-21,53,75,13,2
13325,MAI,TATA42,Calculus in One Variable 2,G1,2016-03-23,151,153,111,4
13326,MAI,TATA42,Calculus in One Variable 2,G1,2013-05-29,124,128,80,7
13327,MAI,TATA42,Calculus in One Variable 2,G1,2015-03-21,125,180,119,5
13328,MAI,TATA42,Calculus in One Variable 2,G1,2011-03-19,107,133,139,37
13329,MAI,TATA42,Calculus in One Variable 2,G1,2017-08-24,299,43,3,0
13330,MAI,TATA42,Calculus in One Variable 2,G1,2013-03-16,131,136,99,19
13331,MAI,TATA42,Calculus in One Variable 2,G1,2017-03-13,212,171,67,7
13332,MAI,TATA42,Calculus in One Variable 2,G1,2013-01-04,0,1,0,0
13333,MAI,TATA42,Calculus in One Variable 2,G1,2009-08-20,145,41,7,3
13334,MAI,TATA42,Calculus in One Variable 2,G1,2013-01-07,41,37,19,0
13335,MAI,TATA42,Calculus in One Variable 2,G1,2013-08-27,129,36,1,0
13336,MAI,TATA42,Calculus in One Variable 2,G1,2012-05-24,151,60,7,2
13337,MAI,TATA42,Calculus in One Variable 2,G1,2015-04-13,0,0,0,1
13338,MAI,TATA42,Calculus in One Variable 2,G1,2014-06-02,167,250,113,6
13339,MAI,TATA42,Calculus in One Variable 2,G1,2013-06-05,130,105,10,2
13340,MAI,TATA42,Calculus in One Variable 2,G1,2015-08-24,0,0,1,0
13341,MAI,TATA42,Calculus in One Variable 2,G1,2011-05-28,177,167,43,4
13342,MAI,TATA42,Calculus in One Variable 2,G1,2012-10-04,0,1,0,0
13343,MAI,TATA42,Calculus in One Variable 2,G1,2017-10-26,209,108,32,0
13344,MAI,TATA42,Calculus in One Variable 2,G1,2015-10-20,140,48,1,0
13345,MAI,TATA42,Calculus in One Variable 2,G1,2014-03-22,179,164,67,17
13346,MAI,TATA42,Calculus in One Variable 2,G1,2009-06-01,225,107,33,8
13347,MAI,TATA42,Calculus in One Variable 2,G1,2010-08-24,114,9,2,0
13348,MAI,TATA42,Calculus in One Variable 2,G1,2014-08-28,131,53,13,0
13349,MAI,TATA42,Calculus in One Variable 2,G1,2011-06-09,199,32,5,1
13350,MAI,TATA42,Calculus in One Variable 2,G1,2007-05-31,118,67,31,7
13351,MAI,TATA42,Calculus in One Variable 2,G1,2016-05-31,340,118,26,6
13352,MAI,TATA42,Calculus in One Variable 2,G1,2008-06-03,16,13,4,0
13353,MAI,TATA42,Calculus in One Variable 2,G1,2010-01-12,88,38,5,0
13354,MAI,TATA42,Calculus in One Variable 2,G1,2008-01-09,32,36,3,1
13355,MAI,TATA42,Calculus in One Variable 2,G1,2016-10-18,158,85,7,0
13356,MAI,TATA42,Calculus in One Variable 2,G1,2009-03-17,146,122,100,51
13357,MAI,TATA42,Calculus in One Variable 2,G1,2008-06-04,99,76,33,1
13358,MAI,TATA42,Calculus in One Variable 2,G1,2008-03-15,166,92,75,22
13359,MAI,TATA42,Calculus in One Variable 2,G1,2008-01-15,0,1,0,0
13360,MAI,TATA42,Calculus in One Variable 2,G1,2012-06-02,138,175,135,9
13361,MAI,TATA42,Calculus in One Variable 2,G1,2010-06-10,97,95,20,0
13362,MAI,TATA42,Calculus in One Variable 2,G1,2007-03-17,156,85,48,14
13363,MAI,TATA42,Calculus in One Variable 2,G1,2012-08-21,122,51,6,0
13364,MAI,TATA42,Calculus in One Variable 2,G1,2009-06-11,140,78,13,1
13365,MAI,TATA42,Calculus in One Variable 2,G1,2016-08-25,231,77,6,0
13366,MAI,TATA42,Calculus in One Variable 2,G1,2015-06-01,254,136,46,14
13367,MAI,TATA42,Calculus in One Variable 2,G1,2007-08-23,66,51,18,1
13368,MAI,TATA42,Calculus in One Variable 2,G1,2010-03-17,145,138,143,11
13369,MAI,TATA42,Calculus in One Variable 2,G1,2008-08-16,89,39,11,1
13370,MAI,TATA42,Calculus in One Variable 2,G1,2009-01-12,55,40,10,1
13371,MAI,TATA42,Calculus in One Variable 2,G1,2014-10-21,119,30,5,0
13372,MAI,TAMS14,"Probability, first course",G1,2012-01-10,6,3,2,0
13373,MAI,TAMS14,"Probability, first course",G1,2013-05-27,49,38,27,13
13374,MAI,TAMS14,"Probability, first course",G1,2017-06-01,39,28,16,5
13375,MAI,TAMS14,"Probability, first course",G1,2012-08-13,27,10,3,1
13376,MAI,TAMS14,"Probability, first course",G1,2010-05-25,39,28,25,17
13377,MAI,TAMS14,"Probability, first course",G1,2010-08-16,10,9,4,1
13378,MAI,TAMS14,"Probability, first course",G1,2012-05-31,42,36,25,5
13379,MAI,TAMS14,"Probability, first course",G1,2013-01-11,9,8,3,3
13380,MAI,TAMS14,"Probability, first course",G1,2013-08-19,17,15,3,1
13381,MAI,TAMS14,"Probability, first course",G1,2009-02-23,0,0,1,0
13382,MAI,TAMS14,"Probability, first course",G1,2016-08-15,17,21,4,1
13383,MAI,TAMS14,"Probability, first course",G1,2009-08-12,8,5,3,3
13384,MAI,TAMS14,"Probability, first course",G1,2007-05-29,42,18,14,8
13385,MAI,TAMS14,"Probability, first course",G1,2014-05-27,56,23,26,7
13386,MAI,TAMS14,"Probability, first course",G1,2015-10-19,14,11,4,1
13387,MAI,TAMS14,"Probability, first course",G1,2015-06-18,0,0,1,0
13388,MAI,TAMS14,"Probability, first course",G1,2011-08-15,10,13,2,0
13389,MAI,TAMS14,"Probability, first course",G1,2016-05-30,51,40,17,9
13390,MAI,TAMS14,"Probability, first course",G1,2013-10-21,10,15,5,3
13391,MAI,TAMS14,"Probability, first course",G1,2008-08-11,8,7,3,1
13392,MAI,TAMS14,"Probability, first course",G1,2015-05-30,38,42,28,8
13393,MAI,TAMS14,"Probability, first course",G1,2008-05-24,35,30,16,7
13394,MAI,TAMS14,"Probability, first course",G1,2009-01-08,3,8,6,0
13395,MAI,TAMS14,"Probability, first course",G1,2007-08-10,16,11,0,0
13396,MAI,TAMS14,"Probability, first course",G1,2009-05-27,24,28,30,10
13397,MAI,TAMS14,"Probability, first course",G1,2011-05-26,34,32,27,11
13398,MAI,TAMS14,"Probability, first course",G1,2011-01-07,3,12,4,2
13399,MAI,TAMS14,"Probability, first course",G1,2017-10-25,25,11,2,1
13400,MAI,TAMS14,"Probability, first course",G1,2016-10-17,10,19,6,1
13401,MAI,TAMS14,"Probability, first course",G1,2014-08-18,14,22,4,4
13402,MAI,TAMS14,"Probability, first course",G1,2017-08-14,22,12,2,1
13403,MAI,TAMS14,"Probability, first course",G1,2015-08-17,20,9,2,1
13404,MAI,TAMS14,"Probability, first course",G1,2010-01-07,4,3,2,0
13405,MAI,TAMS14,"Probability, first course",G1,2014-10-20,27,5,2,0
13406,MAI,TAMS14,"Probability, first course",G1,2008-01-07,7,5,2,0
13407,MAI,TATA31,Linear Algebra,G1,2015-04-07,46,15,9,4
13408,MAI,TATA31,Linear Algebra,G1,2016-03-29,37,14,9,0
13409,MAI,TATA31,Linear Algebra,G1,2014-01-13,70,62,49,56
13410,MAI,TATA31,Linear Algebra,G1,2015-01-12,86,78,50,22
13411,MAI,TATA31,Linear Algebra,G1,2017-05-29,0,4,3,1
13412,MAI,TATA31,Linear Algebra,G1,2014-11-17,0,1,0,0
13413,MAI,TATA31,Linear Algebra,G1,2012-12-22,111,54,35,29
13414,MAI,TATA31,Linear Algebra,G1,2014-08-23,33,19,5,0
13415,MAI,TATA31,Linear Algebra,G1,2008-03-28,21,17,11,4
13416,MAI,TATA31,Linear Algebra,G1,2010-04-09,37,11,4,0
13417,MAI,TATA31,Linear Algebra,G1,2013-08-24,24,30,7,0
13418,MAI,TATA31,Linear Algebra,G1,2009-12-22,61,56,52,79
13419,MAI,TATA31,Linear Algebra,G1,2010-12-21,80,46,42,58
13420,MAI,TATA31,Linear Algebra,G1,2015-05-20,0,5,0,0
13421,MAI,TATA31,Linear Algebra,G1,2008-12-20,78,57,39,65
13422,MAI,TATA31,Linear Algebra,G1,2007-12-21,92,67,29,36
13423,MAI,TATA31,Linear Algebra,G1,2013-05-15,0,7,1,0
13424,MAI,TATA31,Linear Algebra,G1,2009-04-17,25,21,7,6
13425,MAI,TATA31,Linear Algebra,G1,2013-03-22,59,24,5,4
13426,MAI,TATA31,Linear Algebra,G1,2011-04-26,43,18,3,2
13427,MAI,TATA31,Linear Algebra,G1,2017-08-19,25,16,4,1
13428,MAI,TATA31,Linear Algebra,G1,2010-08-27,28,6,1,0
13429,MAI,TATA31,Linear Algebra,G1,2009-08-24,11,5,1,0
13430,MAI,TATA31,Linear Algebra,G1,2012-08-18,41,13,4,0
13431,MAI,TATA31,Linear Algebra,G1,2009-01-08,0,1,0,0
13432,MAI,TATA31,Linear Algebra,G1,2012-05-16,0,1,0,0
13433,MAI,TATA31,Linear Algebra,G1,2014-04-22,52,34,2,1
13434,MAI,TATA31,Linear Algebra,G1,2008-08-22,10,12,10,0
13435,MAI,TATA31,Linear Algebra,G1,2011-08-22,26,7,1,2
13436,MAI,TATA31,Linear Algebra,G1,2009-01-07,0,1,0,0
13437,MAI,TATA31,Linear Algebra,G1,2011-12-20,134,73,26,27
13438,MAI,TATA31,Linear Algebra,G1,2008-03-07,0,2,0,0
13439,MAI,TATA31,Linear Algebra,G1,2016-08-20,24,12,4,0
13440,MAI,TATA31,Linear Algebra,G1,2015-08-22,30,15,2,5
13441,MAI,TATA31,Linear Algebra,G1,2016-05-18,0,14,0,0
13442,MAI,TATA31,Linear Algebra,G1,2017-04-18,42,24,16,4
13443,MAI,TATA31,Linear Algebra,G1,2017-01-09,94,58,50,25
13444,MAI,TATA31,Linear Algebra,G1,2008-02-07,1,4,0,0
13445,MAI,TATA31,Linear Algebra,G1,2012-04-10,56,36,9,2
13446,MAI,TATA31,Linear Algebra,G1,2016-01-11,86,65,42,20
13447,MAI,TATA73,"Theory of Calculus, second course",G1,2013-05-28,6,2,0,2
13448,MAI,TATA73,"Theory of Calculus, second course",G1,2012-06-01,1,2,3,2
13449,MAI,TATA73,"Theory of Calculus, second course",G1,2017-06-01,4,5,2,0
13450,MAI,TATA73,"Theory of Calculus, second course",G1,2013-01-10,0,1,0,0
13451,MAI,TATA73,"Theory of Calculus, second course",G1,2014-08-18,0,2,0,1
13452,MAI,TATA73,"Theory of Calculus, second course",G1,2014-05-28,4,1,3,1
13453,MAI,TATA73,"Theory of Calculus, second course",G1,2016-10-17,1,0,0,0
13454,MAI,TATA73,"Theory of Calculus, second course",G1,2016-08-15,1,2,0,1
13455,MAI,TATA73,"Theory of Calculus, second course",G1,2015-10-19,1,1,0,0
13456,MAI,TATA73,"Theory of Calculus, second course",G1,2017-10-25,1,4,0,0
13457,MAI,TATA73,"Theory of Calculus, second course",G1,2013-08-19,1,0,1,1
13458,MAI,TATA73,"Theory of Calculus, second course",G1,2016-05-30,1,2,0,2
13459,MAI,TATA73,"Theory of Calculus, second course",G1,2013-10-21,1,0,0,0
13460,MAI,TATA73,"Theory of Calculus, second course",G1,2015-05-30,0,1,1,2
13461,MAI,TATM79,Foundation Course in Mathematics,G1,2008-01-10,126,106,14,0
13462,MAI,TATM79,Foundation Course in Mathematics,G1,2012-01-10,139,68,3,1
13463,MAI,TATM79,Foundation Course in Mathematics,G1,2017-01-03,128,123,19,2
13464,MAI,TATM79,Foundation Course in Mathematics,G1,2012-08-13,49,47,6,0
13465,MAI,TATM79,Foundation Course in Mathematics,G1,2015-08-18,40,21,1,0
13466,MAI,TATM79,Foundation Course in Mathematics,G1,2010-08-16,16,34,2,0
13467,MAI,TATM79,Foundation Course in Mathematics,G1,2009-08-25,0,1,0,0
13468,MAI,TATM79,Foundation Course in Mathematics,G1,2009-08-12,35,20,0,0
13469,MAI,TATM79,Foundation Course in Mathematics,G1,2003-01-17,91,100,39,23
13470,MAI,TATM79,Foundation Course in Mathematics,G1,2013-08-19,29,15,4,0
13471,MAI,TATM79,Foundation Course in Mathematics,G1,2016-01-04,71,111,14,2
13472,MAI,TATM79,Foundation Course in Mathematics,G1,2017-08-15,60,30,13,0
13473,MAI,TATM79,Foundation Course in Mathematics,G1,2005-01-15,73,90,46,13
13474,MAI,TATM79,Foundation Course in Mathematics,G1,2006-01-09,91,156,80,15
13475,MAI,TATM79,Foundation Course in Mathematics,G1,2011-08-15,27,55,28,8
13476,MAI,TATM79,Foundation Course in Mathematics,G1,2011-01-11,162,93,7,3
13477,MAI,TATM79,Foundation Course in Mathematics,G1,2015-01-07,102,108,7,0
13478,MAI,TATM79,Foundation Course in Mathematics,G1,2014-08-19,26,30,7,1
13479,MAI,TATM79,Foundation Course in Mathematics,G1,2005-08-30,1,0,0,0
13480,MAI,TATM79,Foundation Course in Mathematics,G1,2006-08-09,36,4,0,0
13481,MAI,TATM79,Foundation Course in Mathematics,G1,2002-01-17,92,101,33,1
13482,MAI,TATM79,Foundation Course in Mathematics,G1,2002-08-17,38,21,3,0
13483,MAI,TATM79,Foundation Course in Mathematics,G1,2015-04-09,2,0,0,0
13484,MAI,TATM79,Foundation Course in Mathematics,G1,2008-08-15,43,28,2,0
13485,MAI,TATM79,Foundation Course in Mathematics,G1,2013-01-07,69,94,14,0
13486,MAI,TATM79,Foundation Course in Mathematics,G1,2009-01-10,87,75,10,1
13487,MAI,TATM79,Foundation Course in Mathematics,G1,2007-01-08,124,82,12,0
13488,MAI,TATM79,Foundation Course in Mathematics,G1,2003-08-16,41,14,0,0
13489,MAI,TATM79,Foundation Course in Mathematics,G1,2010-01-11,76,99,19,1
13490,MAI,TATM79,Foundation Course in Mathematics,G1,2007-08-17,39,17,2,0
13491,MAI,TATM79,Foundation Course in Mathematics,G1,2016-08-16,41,23,1,1
13492,MAI,TATM79,Foundation Course in Mathematics,G1,2005-08-09,30,11,1,0
13493,MAI,TATM79,Foundation Course in Mathematics,G1,2014-01-07,107,38,1,1
13494,MAI,TATM79,Foundation Course in Mathematics,G1,2004-08-10,51,18,4,0
13495,MAI,TATM79,Foundation Course in Mathematics,G1,2013-06-05,0,0,1,0
13496,MAI,TATA68,Foundation Course in Mathematics,G1,2011-01-11,26,2,0,0
13497,MAI,TATA68,Foundation Course in Mathematics,G1,2012-01-10,33,10,0,0
13498,MAI,TATA68,Foundation Course in Mathematics,G1,2015-01-07,33,11,0,0
13499,MAI,TATA68,Foundation Course in Mathematics,G1,2017-01-03,30,23,0,0
13500,MAI,TATA68,Foundation Course in Mathematics,G1,2012-08-13,14,11,1,0
13501,MAI,TATA68,Foundation Course in Mathematics,G1,2016-08-16,17,9,0,0
13502,MAI,TATA68,Foundation Course in Mathematics,G1,2016-01-04,16,14,0,0
13503,MAI,TATA68,Foundation Course in Mathematics,G1,2014-08-19,15,12,1,0
13504,MAI,TATA68,Foundation Course in Mathematics,G1,2013-08-19,14,6,3,1
13505,MAI,TATA68,Foundation Course in Mathematics,G1,2013-01-07,21,16,1,0
13506,MAI,TATA68,Foundation Course in Mathematics,G1,2015-08-18,29,5,0,0
13507,MAI,TATA68,Foundation Course in Mathematics,G1,2017-08-15,27,8,2,0
13508,MAI,TATA68,Foundation Course in Mathematics,G1,2014-01-07,36,5,0,0
13509,MAI,TATA68,Foundation Course in Mathematics,G1,2011-08-15,7,8,1,0
13510,MAI,TATA83,"Calculus, several variables",G1,2017-06-09,7,3,1,0
13511,MAI,TATA83,"Calculus, several variables",G1,2017-03-14,20,15,12,9
13512,MAI,TATA83,"Calculus, several variables",G1,2017-08-17,5,1,0,0
13513,MAI,TAIU10,Calculus,G1,2010-12-17,67,71,31,9
13514,MAI,TAIU10,Calculus,G1,2017-01-03,31,16,2,0
13515,MAI,TAIU10,Calculus,G1,2005-08-15,11,3,2,0
13516,MAI,TAIU10,Calculus,G1,2016-01-12,48,50,24,7
13517,MAI,TAIU10,Calculus,G1,2016-03-29,28,16,1,0
13518,MAI,TAIU10,Calculus,G1,2003-04-22,25,19,4,1
13519,MAI,TAIU10,Calculus,G1,2011-02-14,0,1,0,0
13520,MAI,TAIU10,Calculus,G1,2002-01-17,23,16,3,0
13521,MAI,TAIU10,Calculus,G1,2013-10-28,62,92,26,9
13522,MAI,TAIU10,Calculus,G1,2004-08-12,8,3,2,0
13523,MAI,TAIU10,Calculus,G1,2013-03-22,27,14,7,0
13524,MAI,TAIU10,Calculus,G1,2009-12-15,60,70,22,6
13525,MAI,TAIU10,Calculus,G1,2007-08-10,14,8,2,0
13526,MAI,TAIU10,Calculus,G1,2008-08-11,6,6,3,1
13527,MAI,TAIU10,Calculus,G1,2006-08-14,17,7,1,0
13528,MAI,TAIU10,Calculus,G1,2008-08-16,7,4,2,0
13529,MAI,TAIU10,Calculus,G1,2004-12-16,51,35,14,5
13530,MAI,TAIU10,Calculus,G1,2010-08-21,14,7,1,0
13531,MAI,TAIU10,Calculus,G1,2003-10-13,0,1,0,0
13532,MAI,TAIU10,Calculus,G1,2006-08-10,13,4,4,1
13533,MAI,TAIU10,Calculus,G1,2009-08-18,17,6,1,0
13534,MAI,TAIU10,Calculus,G1,2017-08-19,13,10,3,0
13535,MAI,TAIU10,Calculus,G1,2014-01-17,46,55,53,11
13536,MAI,TAIU10,Calculus,G1,2004-10-18,50,40,16,11
13537,MAI,TAIU10,Calculus,G1,2010-01-07,48,22,2,0
13538,MAI,TAIU10,Calculus,G1,2002-08-27,14,5,1,1
13539,MAI,TAIU10,Calculus,G1,2005-10-15,77,47,12,4
13540,MAI,TAIU10,Calculus,G1,2005-08-10,13,13,3,1
13541,MAI,TAIU10,Calculus,G1,2015-04-07,31,20,4,0
13542,MAI,TAIU10,Calculus,G1,2010-04-06,23,18,6,0
13543,MAI,TAIU10,Calculus,G1,2016-01-04,18,15,3,0
13544,MAI,TAIU10,Calculus,G1,2003-12-15,43,37,30,24
13545,MAI,TAIU10,Calculus,G1,2005-03-29,19,19,2,0
13546,MAI,TAIU10,Calculus,G1,2003-08-19,13,1,0,1
13547,MAI,TAIU10,Calculus,G1,2012-01-09,47,23,2,0
13548,MAI,TAIU10,Calculus,G1,2014-08-23,7,4,0,0
13549,MAI,TAIU10,Calculus,G1,2009-04-14,15,11,1,0
13550,MAI,TAIU10,Calculus,G1,2005-01-08,34,8,1,0
13551,MAI,TAIU10,Calculus,G1,2015-08-17,16,3,1,0
13552,MAI,TAIU10,Calculus,G1,2005-12-14,65,38,18,11
13553,MAI,TAIU10,Calculus,G1,2009-10-16,86,78,12,6
13554,MAI,TAIU10,Calculus,G1,2015-10-26,55,64,36,12
13555,MAI,TAIU10,Calculus,G1,2007-10-15,60,39,19,19
13556,MAI,TAIU10,Calculus,G1,2006-01-09,24,27,10,3
13557,MAI,TAIU10,Calculus,G1,2011-01-20,0,1,0,0
13558,MAI,TAIU10,Calculus,G1,2011-10-18,96,64,31,4
13559,MAI,TAIU10,Calculus,G1,2017-08-14,15,5,0,0
13560,MAI,TAIU10,Calculus,G1,2016-10-24,61,61,27,17
13561,MAI,TAIU10,Calculus,G1,2008-01-08,27,14,2,0
13562,MAI,TAIU10,Calculus,G1,2014-10-27,70,63,34,17
13563,MAI,TAIU10,Calculus,G1,2012-12-21,52,78,22,10
13564,MAI,TAIU10,Calculus,G1,2009-08-12,10,6,0,0
13565,MAI,TAIU10,Calculus,G1,2012-08-13,11,7,1,0
13566,MAI,TAIU10,Calculus,G1,2010-08-16,12,2,3,0
13567,MAI,TAIU10,Calculus,G1,2010-09-15,1,0,0,0
13568,MAI,TAIU10,Calculus,G1,2013-08-24,10,11,3,0
13569,MAI,TAIU10,Calculus,G1,2007-12-14,37,39,14,27
13570,MAI,TAIU10,Calculus,G1,2008-12-13,32,41,38,16
13571,MAI,TAIU10,Calculus,G1,2002-10-25,81,43,31,25
13572,MAI,TAIU10,Calculus,G1,2006-12-15,51,30,16,11
13573,MAI,TAIU10,Calculus,G1,2001-10-19,53,64,34,37
13574,MAI,TAIU10,Calculus,G1,2014-04-22,18,16,1,0
13575,MAI,TAIU10,Calculus,G1,2003-08-16,27,11,1,0
13576,MAI,TAIU10,Calculus,G1,2011-12-19,63,63,39,5
13577,MAI,TAIU10,Calculus,G1,2015-08-22,18,6,0,0
13578,MAI,TAIU10,Calculus,G1,2007-04-10,27,14,3,1
13579,MAI,TAIU10,Calculus,G1,2016-08-20,13,6,0,0
13580,MAI,TAIU10,Calculus,G1,2004-01-08,42,16,2,0
13581,MAI,TAIU10,Calculus,G1,2006-04-18,26,22,5,2
13582,MAI,TAIU10,Calculus,G1,2017-04-18,33,31,5,0
13583,MAI,TAIU10,Calculus,G1,2008-10-15,79,57,15,4
13584,MAI,TAIU10,Calculus,G1,2013-01-10,44,10,1,0
13585,MAI,TAIU10,Calculus,G1,2001-08-21,8,5,0,0
13586,MAI,TAIU10,Calculus,G1,2003-10-20,72,43,15,19
13587,MAI,TAIU10,Calculus,G1,2007-01-08,24,8,6,0
13588,MAI,TAIU10,Calculus,G1,2012-10-22,69,52,48,31
13589,MAI,TAIU10,Calculus,G1,2010-10-19,77,78,40,13
13590,MAI,TAIU10,Calculus,G1,2004-04-19,14,15,3,0
13591,MAI,TAIU10,Calculus,G1,2017-01-10,68,36,20,12
13592,MAI,TAIU10,Calculus,G1,2003-01-17,47,16,0,0
13593,MAI,TAIU10,Calculus,G1,2013-08-19,12,9,0,0
13594,MAI,TAIU10,Calculus,G1,2015-01-13,61,50,32,7
13595,MAI,TAIU10,Calculus,G1,2016-08-15,9,9,2,0
13596,MAI,TAIU10,Calculus,G1,2001-12-11,64,55,27,22
13597,MAI,TAIU10,Calculus,G1,2014-01-07,23,22,1,0
13598,MAI,TAIU10,Calculus,G1,2011-08-15,12,11,1,0
13599,MAI,TAIU10,Calculus,G1,2017-10-23,63,65,29,20
13600,MAI,TAIU10,Calculus,G1,2011-04-27,33,26,3,1
13601,MAI,TAIU10,Calculus,G1,2012-08-18,13,6,3,0
13602,MAI,TAIU10,Calculus,G1,2015-01-07,39,18,1,0
13603,MAI,TAIU10,Calculus,G1,2012-04-10,27,22,4,1
13604,MAI,TAIU10,Calculus,G1,2004-08-10,16,11,3,2
13605,MAI,TAIU10,Calculus,G1,2007-08-16,11,8,1,0
13606,MAI,TAIU10,Calculus,G1,2008-03-25,20,9,2,0
13607,MAI,TAIU10,Calculus,G1,2011-08-20,13,11,0,0
13608,MAI,TAIU10,Calculus,G1,2011-01-07,35,23,0,0
13609,MAI,TAIU10,Calculus,G1,2002-08-17,11,4,0,0
13610,MAI,TAIU10,Calculus,G1,2014-08-18,14,1,1,0
13611,MAI,TAIU10,Calculus,G1,2006-10-17,57,25,20,9
13612,MAI,TAIU10,Calculus,G1,2002-04-08,20,21,6,5
13613,MAI,TAIU10,Calculus,G1,2009-01-08,41,25,0,0
13614,MAI,TAIU10,Calculus,G1,2002-12-16,60,57,29,27
13615,MAI,TATA84,Foundation Course in Mathematics,G1,2017-10-30,11,7,0,0
13616,MAI,TATA84,Foundation Course in Mathematics,G1,2017-10-14,6,3,0,0
13617,MAI,TATA84,Foundation Course in Mathematics,G1,2017-10-04,14,12,0,0
13618,MAI,TATA84,Foundation Course in Mathematics,G1,2017-11-11,6,6,0,0
13619,MAI,TAMS36,"Probability, First Course",G1,2012-01-10,0,0,0,1
13620,MAI,TAMS36,"Probability, First Course",G1,2013-05-27,16,10,0,0
13621,MAI,TAMS36,"Probability, First Course",G1,2017-06-01,11,10,6,0
13622,MAI,TAMS36,"Probability, First Course",G1,2012-08-13,4,7,1,0
13623,MAI,TAMS36,"Probability, First Course",G1,2010-05-25,2,6,6,5
13624,MAI,TAMS36,"Probability, First Course",G1,2010-08-16,1,0,0,0
13625,MAI,TAMS36,"Probability, First Course",G1,2012-05-31,12,7,9,4
13626,MAI,TAMS36,"Probability, First Course",G1,2013-01-11,1,3,0,0
13627,MAI,TAMS36,"Probability, First Course",G1,2013-08-19,3,8,1,0
13628,MAI,TAMS36,"Probability, First Course",G1,2016-08-15,16,2,0,0
13629,MAI,TAMS36,"Probability, First Course",G1,2015-10-19,2,8,2,0
13630,MAI,TAMS36,"Probability, First Course",G1,2011-08-15,0,0,1,0
13631,MAI,TAMS36,"Probability, First Course",G1,2016-05-30,17,7,1,0
13632,MAI,TAMS36,"Probability, First Course",G1,2013-10-21,3,3,0,0
13633,MAI,TAMS36,"Probability, First Course",G1,2015-05-30,27,15,1,0
